,seqname,source,feature,start,end,strand,ref_gene_id,reference_id,filename,transcript_length,molecularSubtype,Start_UTRref,End_UTRref,UTR_length,ref_UTR_length,UTR_diff,UTR_length (ln),UTR_type,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8967,chr20,StringTie,transcript,52972358,53495330,+,TSHZ2,NM_173485.6,SRR19969246,522972,HER2+,53256563,53256571,238767,8,238759,12.38324345999656,longer,728.31006398505,-1.52101860598831,0.387045268025926,-3.92982095801369,8.50091363112262e-05,0.0027615781997922
8968,chr20,StringTie,transcript,52972309,53495330,+,TSHZ2,XM_017027641.1,SRR19969243,523021,HER2+,53487145,53495330,8185,8185,0,9.010058489805235,no change,728.07335030504,-1.52038461146066,0.386859460339838,-3.93006961785313,8.49212701434354e-05,0.0027601558946593
9028,chr12,StringTie,transcript,49127782,49131395,-,TUBA1B,NM_006082.3,SRR19969245,3613,HER2+,49127781,49127957,176,176,0,5.170483995038151,no change,14719.1834960227,0.791272449076541,0.195245779315428,4.05269938152264,5.06300429587243e-05,0.0018541080891972
9029,chr12,StringTie,transcript,49227926,49273338,+,TUBA1C,NM_001303114.1,SRR19969244,45412,HER2+,49273227,49273338,111,111,0,4.709530201312334,no change,3656.75089323837,1.34341509378808,0.272471415377907,4.93048084300811,8.20274607316443e-07,6.83701021330046e-05
9054,chr17,StringTie,transcript,6641060,6644541,+,TXNDC17,NM_032731.4,SRR19969246,3481,HER2+,6643019,6644541,1522,1522,0,7.327780538421631,no change,883.418260221823,0.653434173706138,0.228339123424422,2.86168293854566,0.0042139823266289,0.0466533467095296
9055,chr17,aptardi,transcript,6641060,6643150,+,TXNDC17,NM_032731.4,SRR19969246,2090,HER2+,6643019,6644541,131,1522,-1391,4.875197323201151,shorter,883.418260221823,0.653434173706138,0.228339123424422,2.86168293854566,0.0042139823266289,0.0466533467095296
9056,chr2,StringTie,transcript,99318982,99336333,-,TXNDC9,NM_005783.4,SRR19969243,17351,HER2+,99318981,99319681,700,700,0,6.551080335043404,no change,659.183952572277,0.710794026837461,0.131187086646204,5.41817068286901,6.02119209720725e-08,8.30914093824848e-06
9065,chr19,StringTie,transcript,35904403,35908295,-,TYROBP,NM_001173514.2,SRR19969243,3892,HER2+,35904402,35904568,166,166,0,5.111987788356544,no change,2627.76264789897,1.42715490990508,0.487042315867129,2.93024828317879,0.0033869127032491,0.0401679375401741
9068,chr1,StringTie,transcript,74733152,74766677,+,TYW3,NM_138467.3,SRR19969244,33525,HER2+,74764113,74766677,2564,2564,0,7.849323818040561,no change,520.19329481985,-0.738764830038156,0.18919970793102,-3.90468271921171,9.43490849561472e-05,0.0029767859217026
9069,chr1,aptardi,transcript,74733152,74764393,+,TYW3,NM_138467.3,SRR19969244,31241,HER2+,74764113,74766677,280,2564,-2284,5.634789603169249,shorter,520.19329481985,-0.738764830038156,0.18919970793102,-3.90468271921171,9.43490849561472e-05,0.0029767859217026
9094,chr20,StringTie,transcript,45812995,45816952,+,UBE2C,NM_181801.4,SRR19969245,3957,HER2+,45816767,45816952,185,185,0,5.220355825078324,no change,357.723789321953,3.51584359769209,0.656146359241388,5.35832219164787,8.39983475893846e-08,1.10184143939329e-05
9157,chr19,StringTie,transcript,55399745,55407788,-,UBE2S,NM_014501.3,SRR19969244,8043,HER2+,55399744,55401435,1691,1691,0,7.43307534889858,no change,865.916682176122,1.14770139242169,0.241233082437277,4.75764509919615,1.95864462122281e-06,0.0001317695408705
9158,chr19,aptardi,transcript,55401263,55407788,-,UBE2S,NM_014501.3,SRR19969244,6525,HER2+,55399744,55401435,173,1691,-1518,5.153291594497779,shorter,865.916682176122,1.14770139242169,0.241233082437277,4.75764509919615,1.95864462122281e-06,0.0001317695408705
9159,chr19,StringTie,transcript,55403963,55408439,-,UBE2S,XM_011526752.2,SRR19969244,4476,HER2+,55403962,55404000,38,38,0,3.6375861597263857,no change,671.024521009512,1.1986956534293,0.290467201823921,4.12678486900541,3.67870233529506e-05,0.0014460225519757
9160,chr1,StringTie,transcript,202331657,202341936,-,UBE2T,NM_014176.4,SRR19969246,10279,HER2+,202331656,202331834,178,178,0,5.181783550292085,no change,207.590079184799,2.14551551647703,0.505732739163519,4.24239000232753,2.21151942531428e-05,0.0009431445234686
9195,chr1,StringTie,transcript,193012254,193059360,-,UCHL5,NM_001199261.3,SRR19969243,47106,HER2+,193012253,193016350,4097,4097,0,8.318010277546872,no change,668.033231827617,0.588899319666755,0.145814671058352,4.03868359330652,5.37520133108398e-05,0.0019483735153266
9196,chr1,aptardi,transcript,193015696,193059360,-,UCHL5,NM_001199261.3,SRR19969243,43664,HER2+,193012253,193016350,655,4097,-3442,6.484635235635252,shorter,668.033231827617,0.588899319666755,0.145814671058352,4.03868359330652,5.37520133108398e-05,0.0019483735153266
9197,chr1,aptardi,transcript,193015396,193059360,-,UCHL5,NM_001199261.3,SRR19969243,43964,HER2+,193012253,193016350,955,4097,-3142,6.86171134048073,shorter,668.033231827617,0.588899319666755,0.145814671058352,4.03868359330652,5.37520133108398e-05,0.0019483735153266
9198,chr1,StringTie,transcript,193017724,193059360,-,UCHL5,NM_001199262.3,SRR19969243,41636,HER2+,193017723,193018820,1097,1097,0,7.00033446027523,no change,388.17976806155,0.798705368380144,0.232928810730879,3.42896769993366,0.0006058816285861,0.0116033809097041
9199,chr1,StringTie,transcript,193012371,193059484,-,UCHL5,XM_005245246.5,SRR19969243,47113,HER2+,193012370,193016395,4025,4025,0,8.300280189852664,no change,668.581214269258,0.587656893257704,0.146036989430852,4.02402771755273,5.72111793874694e-05,0.0020431013813835
9200,chr1,aptardi,transcript,193015696,193059484,-,UCHL5,XM_005245246.5,SRR19969243,43788,HER2+,193012370,193016395,700,4025,-3325,6.551080335043404,shorter,668.581214269258,0.587656893257704,0.146036989430852,4.02402771755273,5.72111793874694e-05,0.0020431013813835
9201,chr1,aptardi,transcript,193015396,193059484,-,UCHL5,XM_005245246.5,SRR19969243,44088,HER2+,193012370,193016395,1000,4025,-3025,6.907755278982137,shorter,668.581214269258,0.587656893257704,0.146036989430852,4.02402771755273,5.72111793874694e-05,0.0020431013813835
9202,chr1,StringTie,transcript,193012254,193059510,-,UCHL5,NM_001350847.2,SRR19969243,47256,HER2+,193012253,193016350,4097,4097,0,8.318010277546872,no change,663.241626936481,0.59396339670953,0.145145716251028,4.09218688674404,4.27324033514017e-05,0.0016330921407362
9203,chr1,aptardi,transcript,193015696,193059510,-,UCHL5,NM_001350847.2,SRR19969243,43814,HER2+,193012253,193016350,655,4097,-3442,6.484635235635252,shorter,663.241626936481,0.59396339670953,0.145145716251028,4.09218688674404,4.27324033514017e-05,0.0016330921407362
9204,chr1,aptardi,transcript,193015396,193059510,-,UCHL5,NM_001350847.2,SRR19969243,44114,HER2+,193012253,193016350,955,4097,-3142,6.86171134048073,shorter,663.241626936481,0.59396339670953,0.145145716251028,4.09218688674404,4.27324033514017e-05,0.0016330921407362
9205,chr1,StringTie,transcript,193017724,193059484,-,UCHL5,XM_006711369.3,SRR19969243,41760,HER2+,193017723,193018811,1088,1088,0,6.992096427415888,no change,386.685800741402,0.804298039069886,0.236399228187644,3.40228707697584,0.0006682440337102,0.0124694083456908
9225,chr16,StringTie,transcript,1398301,1414704,-,UNKL,NM_001037125.4,SRR19969246,16403,HER2+,1398300,1398841,541,541,0,6.293419278846481,no change,89.8129159219609,-1.13235580200794,0.294636779063901,-3.84322624488898,0.0001214274324891,0.003599413862436
9249,chr16,StringTie,transcript,57999603,58021618,+,USB1,NM_001330568.2,SRR19969245,22015,HER2+,58020245,58021618,1373,1373,0,7.224753405767971,no change,796.478244781427,0.785720225915174,0.149032793774219,5.27212975088906,1.34849685353745e-07,1.62314828731012e-05
9250,chr16,StringTie,transcript,58001407,58013558,+,USB1,NM_001330569.2,SRR19969243,12151,HER2+,58012363,58013558,1195,1195,0,7.085901464365611,no change,301.742574753675,0.791017973791835,0.267763662579784,2.95416475174685,0.0031351658372943,0.0382670170164405
9267,chr17,StringTie,transcript,8159149,8162948,-,VAMP2,NM_014232.3,SRR19969243,3799,HER2+,8159148,8160854,1706,1706,0,7.441906728051625,no change,1831.24171520841,-0.892430678514455,0.29116236406124,-3.06506193337114,0.0021762492651122,0.0292480042426271
9268,chr17,StringTie,transcript,8159147,8162876,-,VAMP2,NM_001330125.1,SRR19969243,3729,HER2+,8159146,8160854,1708,1708,0,7.443078374348516,no change,1842.48412089448,-0.891057497258397,0.2923419515768,-3.04799736217233,0.0023037194959928,0.0305696509322125
9272,chr2,StringTie,transcript,85577535,85582031,+,VAMP8,XM_017005170.1,SRR19969246,4496,HER2+,85581580,85582031,451,451,0,6.111467339502679,no change,2276.55849720289,0.68911732025063,0.243095493173274,2.83475975327703,0.0045860159081037,0.0496599232555944
9273,chr2,StringTie,transcript,85577586,85582031,+,VAMP8,NM_003761.5,SRR19969243,4445,HER2+,85581716,85582031,315,315,0,5.752572638825633,no change,2268.61848296385,0.689697742992818,0.243109564886263,2.8369831656582,0.0045542013166924,0.0494324864578951
9335,chr20,StringTie,transcript,37903104,37945350,+,VSTM2L,XM_011528530.1,SRR19969243,42246,HER2+,37944253,37945350,1097,1097,0,7.00033446027523,no change,214.544267723223,2.19997062237369,0.651112187553068,3.37878888527852,0.000728058943081,0.0132778453343146
9336,chr20,StringTie,transcript,37903127,37945350,+,VSTM2L,NM_080607.3,SRR19969243,42223,HER2+,37944253,37945350,1097,1097,0,7.00033446027523,no change,214.877289830155,2.18757773090473,0.650652101778829,3.36213119872214,0.0007734336583516,0.0138508515382967
9343,chr1,StringTie,transcript,1435690,1442882,+,VWA1,NM_022834.5,SRR19969243,7192,HER2+,1439787,1442882,3095,3095,0,8.037543185118697,no change,4696.81548306236,0.675992499409759,0.233531783789543,2.89464880728595,0.0037958294681028,0.0434168554885493
9344,chr1,aptardi,transcript,1435690,1440880,+,VWA1,NM_022834.5,SRR19969244,5190,HER2+,1439787,1442882,1093,3095,-2002,6.996681488176539,shorter,4696.81548306236,0.675992499409759,0.233531783789543,2.89464880728595,0.0037958294681028,0.0434168554885493
9345,chr1,aptardi,transcript,1435690,1440780,+,VWA1,NM_022834.5,SRR19969246,5090,HER2+,1439787,1442882,993,3095,-2102,6.900730664045173,shorter,4696.81548306236,0.675992499409759,0.233531783789543,2.89464880728595,0.0037958294681028,0.0434168554885493
9386,chr2,StringTie,transcript,174571169,174682913,-,WIPF1,NM_001375836.1,SRR19969243,111744,HER2+,174571168,174571592,424,424,0,6.049733455231958,no change,858.984836453755,0.974841599155369,0.254933169276113,3.8239104072783,0.0001313516614722,0.003816710806094
9387,chr2,StringTie,transcript,174571169,174634605,-,WIPF1,NM_001375837.1,SRR19969243,63436,HER2+,174571168,174571592,424,424,0,6.049733455231958,no change,849.503935263114,0.976375716532926,0.254321612433099,3.83913780347617,0.0001234671221299,0.0036363013061434
9389,chr17,StringTie,transcript,40219304,40284136,+,WIPF2,NM_133264.5,SRR19969244,64832,HER2+,40278225,40284136,5911,5911,0,8.684570300824369,no change,2860.459950738,1.74092243624901,0.612786731636849,2.84099238180098,0.0044973386723403,0.0489980666211424
9390,chr17,aptardi,transcript,40219304,40282484,+,WIPF2,NM_133264.5,SRR19969244,63180,HER2+,40278225,40284136,4259,5911,-1652,8.356789669923213,shorter,2860.459950738,1.74092243624901,0.612786731636849,2.84099238180098,0.0044973386723403,0.0489980666211424
9391,chr17,aptardi,transcript,40219304,40282684,+,WIPF2,NM_133264.5,SRR19969244,63380,HER2+,40278225,40284136,4459,5911,-1452,8.402679804627477,shorter,2860.459950738,1.74092243624901,0.612786731636849,2.84099238180098,0.0044973386723403,0.0489980666211424
9392,chr17,aptardi,transcript,40219304,40282784,+,WIPF2,NM_133264.5,SRR19969244,63480,HER2+,40278225,40284136,4559,5911,-1352,8.424858580213442,shorter,2860.459950738,1.74092243624901,0.612786731636849,2.84099238180098,0.0044973386723403,0.0489980666211424
9393,chr17,StringTie,transcript,40219307,40284136,+,WIPF2,XM_011524413.1,SRR19969244,64829,HER2+,40278225,40284136,5911,5911,0,8.684570300824369,no change,2859.68574186716,1.74067050059635,0.613208312147655,2.83862835208471,0.0045307893411632,0.0492493493115775
9394,chr17,aptardi,transcript,40219307,40282484,+,WIPF2,XM_011524413.1,SRR19969244,63177,HER2+,40278225,40284136,4259,5911,-1652,8.356789669923213,shorter,2859.68574186716,1.74067050059635,0.613208312147655,2.83862835208471,0.0045307893411632,0.0492493493115775
9395,chr17,aptardi,transcript,40219307,40282684,+,WIPF2,XM_011524413.1,SRR19969244,63377,HER2+,40278225,40284136,4459,5911,-1452,8.402679804627477,shorter,2859.68574186716,1.74067050059635,0.613208312147655,2.83862835208471,0.0045307893411632,0.0492493493115775
9396,chr17,aptardi,transcript,40219307,40282784,+,WIPF2,XM_011524413.1,SRR19969244,63477,HER2+,40278225,40284136,4559,5911,-1352,8.424858580213442,shorter,2859.68574186716,1.74067050059635,0.613208312147655,2.83862835208471,0.0045307893411632,0.0492493493115775
9417,chr1,StringTie,transcript,168576605,168582069,+,XCL1,NM_002995.3,SRR19969245,5464,HER2+,168581220,168582069,849,849,0,6.744059186311348,no change,37.6445910063016,0.881351180073253,0.292249878480279,3.01574524053302,0.0025634854324526,0.0330639518411429
9418,chr1,aptardi,transcript,168576605,168581351,+,XCL1,NM_002995.3,SRR19969245,4746,HER2+,168581220,168582069,131,849,-718,4.875197323201151,shorter,37.6445910063016,0.881351180073253,0.292249878480279,3.01574524053302,0.0025634854324526,0.0330639518411429
9421,chr3,StringTie,transcript,39183214,39192621,-,XIRP1,XM_005264909.3,SRR19969244,9407,HER2+,39183213,39183913,700,700,0,6.551080335043404,no change,53.5139215452333,5.99274146710033,1.37273601085994,4.36554546518104,1.268059222704e-05,0.0006151744980898
9422,chr3,StringTie,transcript,39183215,39192595,-,XIRP1,NM_194293.4,SRR19969245,9380,HER2+,39183214,39183913,699,699,0,6.54965074223381,no change,53.5139215452333,5.99274146710033,1.37273601085994,4.36554546518104,1.268059222704e-05,0.0006151744980898
9440,chr11,StringTie,transcript,102110447,102233424,+,YAP1,NM_001195044.2,SRR19969243,122977,HER2+,102229940,102233424,3484,3484,0,8.155936337972394,no change,3470.24553062163,-0.523923735720699,0.17005089358633,-3.08098196176028,0.0020631914746908,0.0281241643674158
9512,chr18,StringTie,transcript,75195113,75209139,-,ZADH2,NM_175907.6,SRR19969243,14026,HER2+,75195112,75201415,6303,6303,0,8.74878098951311,no change,911.506482462525,-0.694739062679155,0.150783579722902,-4.6075246651916,4.07490879556378e-06,0.0002401907336375
9513,chr18,aptardi,transcript,75197241,75209139,-,ZADH2,NM_175907.6,SRR19969246,11898,HER2+,75195112,75201415,4175,6303,-2128,8.336869637284956,shorter,911.506482462525,-0.694739062679155,0.150783579722902,-4.6075246651916,4.07490879556378e-06,0.0002401907336375
9514,chr18,StringTie,transcript,75197446,75209506,-,ZADH2,XM_024451166.1,SRR19969244,12060,HER2+,75197445,75201415,3970,3970,0,8.286521373681236,no change,881.709359534436,-0.685081705495517,0.161132436437177,-4.25166850724446,2.12183770996201e-05,0.0009103565504544
9515,chr3,StringTie,transcript,111592900,111595346,-,ZBED2,NM_024508.5,SRR19969245,2446,HER2+,111592899,111593544,645,645,0,6.4692503167957724,no change,24.077638204798,4.86581972518662,0.766153720238162,6.35097056459383,2.13960651631877e-10,7.07817219271903e-08
9527,chr20,StringTie,transcript,57612891,57620426,-,ZBP1,NM_001323966.2,SRR19969246,7535,HER2+,57612890,57613085,195,195,0,5.272999558563747,no change,81.7095529303839,2.13515323659746,0.580013408690585,3.68121357990274,0.0002321264526438,0.0059567490932409
9550,chr19,StringTie,transcript,35714205,35717038,+,ZBTB32,XM_024451451.1,SRR19969243,2833,HER2+,35716752,35717038,286,286,0,5.655991810819852,no change,38.2384092589153,2.41961905942229,0.537421895257677,4.50227108492139,6.72311517012558e-06,0.0003634852950199
9572,chr11,StringTie,transcript,130226677,130314917,-,ZBTB44,NM_001370219.1,SRR19969245,88240,HER2+,130226676,130233990,7314,7314,0,8.897545598709327,no change,1330.33118701287,-0.589531441348916,0.199301597461873,-2.95798653325744,0.0030965565167724,0.0379549779431603
9573,chr11,StringTie,transcript,130226677,130314584,-,ZBTB44,XM_006718825.4,SRR19969245,87907,HER2+,130226676,130233990,7314,7314,0,8.897545598709327,no change,1327.53973202358,-0.587485827607305,0.200514697857246,-2.92988909982828,0.0033908299553114,0.0402106702351516
9586,chr19,StringTie,transcript,4043303,4066899,-,ZBTB7A,NM_015898.4,SRR19969244,23596,HER2+,4043302,4047751,4449,4449,0,8.400434630806041,no change,1971.08298368768,-0.276955840462631,0.0631966984513915,-4.38244160295265,1.17356628286499e-05,0.0005769853952767
9587,chr19,StringTie,transcript,4043303,4065529,-,ZBTB7A,NM_001317990.2,SRR19969244,22226,HER2+,4043302,4047751,4449,4449,0,8.400434630806041,no change,1959.57523199053,-0.274616727693708,0.063408962393467,-4.33088190261889,1.48513323260421e-05,0.0006888973450629
9632,chr10,StringTie,transcript,79382325,79445624,-,ZCCHC24,NM_153367.4,SRR19969244,63299,HER2+,79382324,79386344,4020,4020,0,8.299037181613066,no change,2264.02575021172,-0.783189137291098,0.203377976236672,-3.85090436921104,0.0001176824483783,0.0035243071663375
9665,chr17,StringTie,transcript,5078467,5096374,+,ZFP3,NM_153018.3,SRR19969243,17907,HER2+,5093013,5096374,3361,3361,0,8.119993827725105,no change,277.568032115232,-0.350307909799341,0.113216786931912,-3.09413399984593,0.0019738831221465,0.0272579398765967
9736,chr1,StringTie,transcript,247154989,247172020,-,ZNF124,NM_001297568.2,SRR19969243,17031,HER2+,247154988,247156565,1577,1577,0,7.3632795869630385,no change,175.220703890293,1.05078199361291,0.298128485174246,3.52459441438065,0.0004241316393445,0.0090229108106883
9737,chr19,StringTie,transcript,58432814,58440153,-,ZNF132,NM_003433.4,SRR19969244,7339,HER2+,58432813,58433322,509,509,0,6.2324480165505225,no change,85.0060672200027,-0.980914238273071,0.341432021692875,-2.87294154019163,0.0040666936048354,0.0454439547114028
9784,chr10,StringTie,transcript,45000923,45005326,+,ZNF22,NM_006963.5,SRR19969243,4403,HER2+,45004043,45005326,1283,1283,0,7.1569563646156364,no change,1012.18010658836,-0.340934145859095,0.10680600393962,-3.19208783479845,0.0014124837290093,0.0214666004143109
